model,feature,importance,permutation_importance_mean,permutation_importance_std,threshold_tuned_on_val,test_auroc,test_f1,bits_test_auroc,bits_test_f1,weda_test_auroc,weda_test_f1
gradient_boosting,roll_final_initial,0.001318378149711352,0.00028475892568228243,0.0004361517404234171,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,ay_range,0.06804977606404992,0.00023729910473527794,0.0005702691298638442,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,gy_std,0.0008701488767485245,0.00022219825261574622,0.0003596943561192259,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,pitch_min,0.0002622284371081725,0.00021141192967318866,0.00014688421555861443,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,tilt_delta_mean,0.0008558970698419224,0.00020278287131922924,0.00018105606953604006,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,acc_mag_std,0.0013171407211254248,0.00020278287131920704,5.388845214885168e-05,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,roll_mean,0.0011868751755719738,0.0001747384316687417,0.00031283311929128176,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,acc_mag_max,0.0015234412881323597,0.00015100852119519502,0.00015823208560793528,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,gz_range,0.001785164426628314,0.00012727861072168168,0.00030316284185128703,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,post_impact_energy,0.0001032447998740396,0.00010786322942515358,0.00010743091013259848,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,gyro_peak_distance_from_center,0.0007560199755458084,0.00010786322942514248,5.082178401205312e-05,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,ay_min,0.001591625306642385,9.707690648264045e-05,5.306169291879846e-05,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,tilt_delta_p95,0.0005593695035066536,9.060511271712368e-05,0.0002342991950363277,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,gyro_mag_p95,0.0003352353337582257,7.11897314206067e-05,5.546310055953209e-05,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
